reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário,custo
0.36,6.4008,1.8288,224.074448,30.555,119.6475,1,8,5,2019,9,5,2019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1250.0293236513621
0.53,3.3528,2.4384,256.27948,35.3325,102.585,1,6,10,2020,7,10,2020,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,1348.9285015226885
0.04,2.7432000000000003,1.2192,309.349744,22.68,129.57,4,2,8,2021,6,8,2021,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,906.9962330893196
0.67,4.2672,1.8288,108.86208,25.9875,76.02,4,30,1,2023,3,2,2023,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1428.1188758272317
0.22,4.2672,2.4384,25.401152,19.7925,88.83000000000001,2,25,2,2019,27,2,2019,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,820.1706933236766
0.7,3.6576,2.1336,298.009944,35.9625,106.4175,-2,2,5,2021,30,4,2021,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,2121.71497480648
0.21,2.1336,1.524,1793.049176,37.6425,80.4825,4,21,5,2020,25,5,2020,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,982.5741227222735
0.04,6.7056,2.4384,700.79964,36.1725,91.77,4,5,8,2023,9,8,2023,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,926.7573177406142
0.26,3.3528,1.8288,39.462504,28.2975,62.9475,0,19,3,2023,19,3,2023,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,769.1413437078961
0.55,7.62,1.8288,425.015704,16.065,56.385,4,8,6,2020,12,6,2020,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,1539.4276980551926
0.34,2.4384,1.2192,1177.978424,34.335,92.505,0,12,3,2021,12,3,2021,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,1190.2480789920232
0.45,6.7056,4.2672,1281.850992,25.5675,63.735,-1,20,2,2021,19,2,2021,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,1588.9798248644674
0.29,3.6576,2.1336,51.709488,26.3025,74.8125,3,3,8,2019,6,8,2019,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,771.3977733843273
0.3,0.9144,0.9144,8.164656,29.7675,58.8,0,9,3,2022,9,3,2022,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,798.3803050293308
0.83,1.2192,1.2192,71.667536,19.425,100.38,0,3,8,2023,3,8,2023,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1610.4175207762946
0.88,5.486400000000001,2.1336,284.402184,31.3425,81.795,2,18,1,2020,20,1,2020,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2191.5833315089903
0.31,1.2192,0.9144,152.860504,18.4275,87.04499999999999,-3,11,7,2023,8,7,2023,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,993.9786879885099
0.81,7.62,3.3528,708.510704,34.5975,61.6875,-2,16,5,2020,14,5,2020,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,3208.4681231453947
0.45,5.7912,2.1336,80.739376,21.7875,81.48,0,13,4,2022,13,4,2022,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1035.2427144960184
0.79,6.096,1.8288,172.36496,32.0775,63.4725,2,16,3,2023,18,3,2023,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1672.3332481115658
0.86,9.7536,1.8288,951.636016,26.355,77.96249999999999,-3,10,2,2019,7,2,2019,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,3716.0265707007575
0.54,6.4008,2.1336,116.573144,23.1,129.7275,3,7,1,2019,10,1,2019,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1692.689926644393
0.63,7.010400000000001,2.7432000000000003,452.684816,28.2975,78.3825,1,27,6,2019,28,6,2019,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,2218.011790247669
0.11,7.9248,3.3528,1084.08488,36.3825,74.76,0,7,7,2022,7,7,2022,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,1046.2084273004432
0.83,2.7432000000000003,1.2192,142.88148,33.6525,122.9025,0,24,6,2023,24,6,2023,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,1968.2561464208918
0.01,4.8768,2.4384,1227.419952,37.275,58.8,-4,13,11,2022,9,11,2022,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,789.1451270490871
0.43,2.4384,1.2192,220.899304,19.4775,118.545,-2,8,9,2020,6,9,2020,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1409.3754676535702
0.74,4.2672,2.1336,149.68536,19.635,59.5875,-2,16,6,2019,14,6,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1612.714964366139
0.1,1.2192,1.2192,31.297848,30.082500000000003,65.52,3,19,7,2019,22,7,2019,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,651.1131404257301
1.0,5.486400000000001,3.048,692.634984,32.8125,111.8775,-1,12,6,2022,11,6,2022,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,4761.377235721154
0.56,6.096,2.1336,76.657048,16.485,123.1125,3,17,7,2019,20,7,2019,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1516.619977882191
0.26,10.3632,2.7432000000000003,1592.10792,26.3025,91.9275,-2,14,2,2022,12,2,2022,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,1071.775263839081
0.16,6.4008,1.8288,215.4562,16.6425,82.7925,-3,5,1,2021,2,1,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,820.2287304020845
0.42,10.0584,3.6576,149.68536,31.5,56.1225,-1,12,6,2020,11,6,2020,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,946.8929129108931
0.42,4.2672,2.4384,39.462504,33.6,65.10000000000001,-2,9,12,2020,7,12,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,850.5501151184377
0.63,9.7536,3.3528,668.594608,33.495,57.855,0,16,3,2020,16,3,2020,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1773.3944868743995
0.07,7.9248,1.8288,307.535376,19.6875,76.545,-1,13,5,2020,12,5,2020,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,725.6914776688691
0.83,7.010400000000001,3.048,1541.759208,27.6675,118.02,2,24,7,2019,26,7,2019,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,3800.32050303728
0.1,6.4008,3.048,108.408488,17.325,61.477500000000006,0,19,8,2020,19,8,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,625.6127586695393
0.43,2.1336,1.2192,346.090696,25.5675,72.1875,1,17,7,2023,18,7,2023,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1085.6037698824478
0.78,6.096,1.8288,726.6543839999999,43.68,83.21249999999999,0,14,3,2022,14,3,2022,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,2188.52363085639
0.82,3.048,1.524,518.455656,52.08,77.49,1,11,5,2020,12,5,2020,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1931.981906980926
0.66,5.486400000000001,2.1336,1114.929136,51.975,76.5975,0,12,9,2021,12,9,2021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1592.5319641798444
0.37,10.3632,3.9624,1922.322896,28.0875,58.485,-1,9,6,2019,8,6,2019,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,1216.5217964151807
0.35,5.7912,1.8288,1449.680032,43.102500000000006,85.5225,4,8,6,2023,12,6,2023,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,1239.9966147859452
0.21,10.9728,3.3528,468.560536,24.6225,89.66999999999999,-4,4,6,2022,31,5,2022,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,943.7497938154418
0.95,5.486400000000001,1.8288,1375.744536,43.8375,73.1325,0,14,6,2023,14,6,2023,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,2600.6208065923656
0.62,13.716,3.3528,425.015704,31.1325,109.1475,1,29,11,2020,30,11,2020,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2935.0641994886364
0.78,0.9144,0.9144,17.690088,26.985,109.83,3,15,9,2021,18,9,2021,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,1403.319556713869
0.82,7.315200000000001,3.048,266.258504,25.095,129.2025,-3,4,3,2021,1,3,2021,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,3478.9933589583325
0.74,5.7912,2.1336,383.738832,47.6175,107.835,-4,23,1,2021,19,1,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2415.791567121058
0.24,11.2776,3.6576,1570.789096,34.1775,130.83,0,9,2,2019,9,2,2019,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1356.5894250484516
0.26,3.3528,2.4384,54.884632,34.23,107.94,-3,5,5,2022,2,5,2022,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,995.6926030989405
0.27,3.9624,1.8288,543.403216,15.802499999999998,126.0,-3,17,10,2019,14,10,2019,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1177.720740004513
0.8,3.9624,1.8288,178.715248,20.6325,57.015,0,1,9,2020,1,9,2020,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1632.288738713319
0.62,4.8768,2.4384,79.83219199999999,17.2725,58.59,4,5,10,2021,9,10,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1256.5024304881256
0.69,0.9144,0.6096,36.740952,16.4325,53.76,-2,1,3,2021,27,2,2021,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1211.560604046538
0.16,5.486400000000001,1.8288,1572.603464,37.485,100.59,-1,3,11,2021,2,11,2021,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,990.7360029521141
0.03,1.524,1.2192,591.93756,16.59,54.7575,2,27,9,2021,29,9,2021,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,798.7644011823368
0.02,4.8768,2.1336,48.987936,24.465,56.91,-3,31,1,2021,28,1,2021,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,635.8021284967036
0.34,7.010400000000001,2.4384,148.324584,24.832500000000003,122.9025,0,28,9,2022,28,9,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1137.5997201289597
0.33,4.2672,2.1336,120.20188,15.855,119.7,-1,17,8,2021,16,8,2021,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1077.2927305079338
0.26,6.4008,2.1336,340.194,16.2225,119.8575,0,18,9,2019,18,9,2019,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1077.6320131735372
0.25,10.0584,1.8288,646.3686,19.95,111.5625,2,4,11,2020,6,11,2020,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,1218.1468745715363
0.43,2.7432000000000003,1.2192,92.079176,17.4825,129.885,-4,22,8,2021,18,8,2021,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,1316.963312585653
0.65,3.3528,2.1336,45.812792,19.32,60.0075,-2,13,9,2021,11,9,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1206.548411704573
0.46,5.1816,2.1336,65.77083999999999,22.575,96.6525,-4,22,7,2023,18,7,2023,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1675.9336925106354
0.52,8.5344,3.9624,293.474024,25.515,78.0675,-3,15,11,2021,12,11,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1680.088558429444
1.0,5.7912,2.7432000000000003,1654.250024,50.977500000000006,123.9,0,31,1,2019,31,1,2019,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,4742.742828750001
0.75,1.2192,0.9144,9.525432,34.3875,108.885,0,23,8,2020,23,8,2020,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1280.4236032545598
0.4,2.4384,1.524,33.565808,30.66,120.6975,1,14,4,2020,15,4,2020,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1201.6043522240957
0.3,3.6576,1.8288,327.493424,23.1525,78.4875,4,26,8,2021,30,8,2021,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,942.4656996180006
0.78,3.048,1.524,169.189816,36.645,100.1175,-3,23,8,2020,20,8,2020,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1892.2484378719796
0.11,6.7056,2.7432000000000003,408.686392,25.5675,65.2575,1,20,7,2023,21,7,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,677.9861439919479
0.21,5.7912,3.3528,506.208672,33.862500000000004,87.4125,-2,29,8,2020,27,8,2020,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,893.0405231271342
0.0,3.048,1.2192,1237.398976,28.98,60.3225,3,26,2,2022,1,3,2022,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,782.7746280030287
0.59,1.2192,1.2192,50.802304,21.42,74.655,-2,25,1,2020,23,1,2020,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1148.6229010506474
0.39,3.3528,2.1336,73.935496,32.4975,114.3975,-3,2,1,2020,30,12,2019,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,1156.1986208013425
0.79,3.3528,2.1336,42.637648,15.9075,113.4,3,3,11,2020,6,11,2020,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2208.8036958481675
0.16,3.6576,2.1336,136.984784,35.595,68.1975,1,17,7,2021,18,7,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,701.3819334183737
0.23,4.2672,2.1336,176.447288,17.587500000000002,67.46249999999999,0,22,2,2020,22,2,2020,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,748.4256692263281
0.07,2.4384,1.524,27.21552,17.587500000000002,126.2625,2,11,1,2019,13,1,2019,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,800.1802029779902
0.6,1.2192,0.9144,149.231768,22.9425,84.105,1,18,9,2021,19,9,2021,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1215.710105149713
0.34,7.9248,4.2672,307.081784,36.5925,71.66250000000001,1,6,12,2022,7,12,2022,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,891.1664033654715
0.4,4.8768,2.1336,1361.229592,33.705,76.64999999999999,1,21,12,2022,22,12,2022,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,1301.566274101828
0.15,1.524,0.9144,43.09124,25.1475,64.4175,1,10,8,2022,11,8,2022,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,649.4132572512101
0.6,5.1816,2.1336,557.010976,30.5025,92.82,-3,23,5,2019,20,5,2019,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,1726.3172359398307
0.65,5.7912,1.8288,469.014128,33.39,90.09,-2,29,7,2021,27,7,2021,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,1994.088326777428
0.48,2.7432000000000003,1.2192,227.249592,24.045,126.3675,2,1,1,2023,3,1,2023,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1449.2746790689819
